id,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7468,11.3,0.5,0.34,2.8,0.095,5.0,13.0,0.9971,3.32,0.78,10.0,6.0
7469,6.1,0.52,0.0,1.8,0.043,31.0,70.0,0.99694,3.62,0.93,9.4,4.0
7470,10.2,0.33,0.49,2.6,0.0969999999999999,15.0,35.0,0.99668,3.16,0.52,11.7,7.0
7471,8.9,0.6,0.19,2.2,0.066,12.0,49.0,0.9979,3.36,0.54,9.2,5.0
7472,8.8,0.65,0.0,2.3,0.096,5.0,24.0,0.9986,3.33,0.59,10.5,5.0
7473,7.6,0.59,0.04,2.3,0.05,11.0,23.0,0.9973,3.6,0.58,10.8,6.0
7474,9.3,0.6,0.04,2.1,0.086,18.0,46.0,0.9955,3.19,0.54,9.5,6.0
7475,9.4,0.645,0.0,2.0,0.071,3.0,10.0,0.99685,3.48,0.6,11.4,8.0
7476,9.3,0.69,0.03,2.2,0.077,11.0,44.0,0.9959,3.51,0.55,11.0,6.0
7477,7.2,0.57,0.21,2.3,0.078,7.0,16.0,0.9968,3.39,0.65,9.4,5.0
7478,9.3,0.38,0.31,2.1,0.094,27.0,60.0,0.99566,3.51,0.51,10.7,6.0
7479,8.0,0.56,0.21,2.4,0.091,33.0,71.0,0.99728,3.28,0.56,10.1,6.0
7480,7.8,0.61,0.01,2.3,0.095,32.0,65.0,0.9973,3.25,0.51,11.5,7.0
7481,10.1,0.5,0.24,2.2,0.07,13.0,30.0,0.9987,3.29,0.52,9.4,5.0
7482,9.3,0.43,0.45,2.4,0.077,6.0,18.0,0.99672,3.19,0.82,9.0,5.0
7483,12.5,0.31,0.48,2.4,0.076,18.0,44.0,0.9976,3.16,0.64,11.2,6.0
7484,7.3,0.48,0.24,2.1,0.09,6.0,20.0,0.99552,3.21,0.63,9.4,6.0
7485,9.7,0.35,0.45,2.5,0.074,11.0,44.0,0.99408,3.36,0.86,11.9,7.0
7486,7.9,0.46,0.45,2.6,0.0819999999999999,15.0,42.0,0.9987,3.3,0.59,9.8,5.0
7487,7.5,0.58,0.07,4.5,0.078,31.0,133.0,0.9988,3.38,0.64,10.0,7.0
7488,7.0,0.38,0.32,2.4,0.068,8.0,19.0,0.9964,3.37,0.78,9.5,5.0
7489,10.1,0.31,0.44,2.2,0.088,14.0,32.0,0.99352,3.24,0.65,11.4,7.0
7490,8.3,0.42,0.45,2.2,0.064,16.0,37.0,0.9982,3.34,0.85,10.1,7.0
7491,10.4,0.42,0.36,4.1,0.054,6.0,17.0,0.99538,3.37,0.44,9.4,5.0
7492,7.1,0.28,0.32,2.0,0.093,11.0,20.0,0.99736,3.28,0.74,9.2,6.0
7493,9.9,0.64,0.34,2.2,0.1169999999999999,17.0,49.0,0.9972,3.2,0.93,9.4,5.0
7494,7.2,0.43,0.63,1.9,0.078,13.0,31.0,0.99803,3.4,0.57,9.5,6.0
7495,7.0,0.6,0.26,2.2,0.083,12.0,40.0,0.9976,3.42,0.58,9.5,5.0
7496,7.3,0.65,0.0,1.7,0.069,12.0,48.0,0.99633,3.54,0.51,9.4,5.0
7497,8.4,0.59,0.3,2.0,0.079,5.0,15.0,0.997,3.32,0.58,9.2,5.0
7498,8.3,0.44,0.04,2.1,0.087,3.0,15.0,0.9982,3.48,0.57,9.4,5.0
7499,8.4,0.52,0.09,2.6,0.081,11.0,28.0,0.9955,3.09,0.53,10.0,5.0
7500,12.7,0.3,0.49,2.3,0.078,7.0,16.0,1.0004,3.07,0.83,10.2,6.0
7501,10.3,0.5,0.35,2.4,0.09,14.0,42.0,0.9982,3.19,0.56,9.5,6.0
7502,10.6,0.62,0.24,2.1,0.076,7.0,25.0,0.9966,3.29,0.6,11.4,5.0
7503,8.8,0.24,0.49,2.1,0.075,20.0,119.0,0.9988,3.16,0.6,9.8,5.0
7504,6.7,0.45,0.22,2.1,0.072,6.0,22.0,0.99418,3.16,0.6,9.5,6.0
7505,7.8,0.5,0.33,2.1,0.079,13.0,87.0,0.9994,3.27,0.57,9.4,5.0
7506,7.2,0.44,0.23,1.9,0.0819999999999999,11.0,44.0,1.0004,3.51,0.56,9.5,5.0
7507,7.8,0.56,0.04,2.6,0.078,6.0,14.0,0.9976,3.36,0.51,9.5,8.0
7508,7.5,0.54,0.06,2.0,0.0969999999999999,5.0,24.0,0.9956,3.54,0.63,9.4,6.0
7509,9.0,0.32,0.42,2.1,0.079,9.0,42.0,0.99656,3.39,0.55,9.7,5.0
7510,8.6,0.59,0.04,1.6,0.075,5.0,18.0,0.9963,3.26,0.62,11.0,8.0
7511,11.6,0.35,0.49,2.3,0.074,18.0,46.0,0.9983,3.1,0.69,9.4,6.0
7512,10.1,0.3,0.56,2.0,0.092,6.0,24.0,0.9994,3.39,0.66,11.3,7.0
7513,7.5,0.62,0.16,2.8,0.095,21.0,66.0,0.9976,3.42,0.52,9.5,5.0
7514,8.2,0.6,0.04,2.4,0.073,7.0,26.0,0.9988,3.31,0.54,9.9,5.0
7515,11.6,0.42,0.48,3.4,0.066,24.0,84.0,1.0026,3.14,0.91,9.8,6.0
7516,6.9,0.62,0.05,2.4,0.079,13.0,48.0,0.99688,3.51,0.52,9.8,5.0
7517,6.6,0.37,0.24,2.1,0.08,15.0,34.0,0.996,3.31,0.62,10.1,7.0
7518,7.3,0.52,0.09,2.4,0.066,5.0,14.0,0.99444,3.25,0.48,9.5,5.0
7519,7.6,0.62,0.0,1.5,0.068,9.0,23.0,0.9958,3.43,0.56,9.3,5.0
7520,8.9,0.38,0.43,2.0,0.069,26.0,65.0,0.9973,3.17,0.63,9.7,6.0
7521,7.1,0.42,0.12,1.7,0.075,12.0,43.0,0.9961,3.25,0.6,10.3,6.0
7522,9.0,0.58,0.43,1.8,0.071,21.0,54.0,0.9976,3.17,0.62,9.4,4.0
7523,7.5,0.43,0.21,2.0,0.0819999999999999,12.0,49.0,0.9976,3.38,0.6,9.1,6.0
7524,8.8,0.29,0.46,1.8,0.0969999999999999,15.0,28.0,0.99685,3.26,1.11,10.1,5.0
7525,9.2,0.32,0.24,1.8,0.087,48.0,54.0,0.9972,3.09,0.57,10.2,6.0
7526,7.7,0.58,0.04,2.2,0.074,31.0,52.0,0.9994,3.41,0.79,9.5,5.0
7527,7.6,0.33,0.31,1.7,0.075,17.0,42.0,0.9973,3.47,0.61,9.8,5.0
7528,7.7,0.34,0.34,2.0,0.0819999999999999,36.0,127.0,0.99708,3.22,0.48,9.7,6.0
7529,9.8,0.24,0.44,1.9,0.067,27.0,65.0,0.9994,3.25,0.87,10.5,6.0
7530,6.2,0.84,0.07,2.0,0.086,16.0,44.0,0.99494,3.31,0.67,10.7,5.0
7531,7.0,0.66,0.04,1.6,0.077,11.0,31.0,0.9988,3.35,0.62,11.4,7.0
7532,7.0,0.78,0.0,2.0,0.0819999999999999,10.0,44.0,0.9998,3.47,0.68,9.6,5.0
7533,8.6,0.69,0.1,1.8,0.062,18.0,49.0,0.9978,3.34,0.6,9.5,5.0
7534,9.1,0.74,0.5,2.0,0.088,24.0,94.0,0.9948,3.15,0.71,9.7,5.0
7535,8.2,0.69,0.0,1.4,0.084,12.0,29.0,0.9987,3.38,0.45,9.4,5.0
7536,7.0,0.6,0.0,1.7,0.073,15.0,46.0,0.9958,3.47,0.6,9.4,6.0
7537,7.5,0.42,0.15,2.1,0.077,8.0,25.0,0.9978,3.26,0.54,9.8,6.0
7538,7.4,0.41,0.29,2.4,0.0819999999999999,15.0,35.0,0.9964,3.5,0.74,9.4,5.0
7539,7.9,0.52,0.23,1.4,0.071,23.0,94.0,0.99743,3.36,0.58,9.3,5.0
7540,10.3,0.43,0.43,2.3,0.075,5.0,17.0,0.9972,3.14,0.63,11.0,7.0
7541,7.3,0.63,0.18,2.0,0.048,7.0,44.0,0.99655,3.2,0.54,10.2,6.0
7542,7.2,0.47,0.0,1.7,0.0819999999999999,6.0,17.0,0.9966,3.32,0.47,9.6,6.0
7543,11.6,0.38,0.49,2.4,0.091,26.0,49.0,0.9994,3.5,0.86,11.3,7.0
7544,9.8,0.61,0.3,2.7,0.092,22.0,40.0,0.9956,3.41,0.64,10.7,6.0
7545,7.8,0.54,0.17,2.1,0.0819999999999999,9.0,35.0,0.9964,3.33,0.66,12.0,7.0
7546,6.3,0.69,0.02,2.1,0.095,29.0,37.0,0.9973,3.51,0.6,12.4,7.0
7547,9.1,0.36,0.4,2.3,0.0819999999999999,12.0,64.0,1.0004,3.35,0.47,9.4,5.0
7548,7.9,0.745,0.0,2.1,0.078,17.0,23.0,0.99524,3.36,0.62,10.6,4.0
7549,8.7,0.5,0.49,1.7,0.0579999999999999,6.0,12.0,0.99788,3.32,0.44,9.5,4.0
7550,7.4,0.54,0.24,1.8,0.0819999999999999,3.0,13.0,0.99552,3.23,0.62,9.8,5.0
7551,7.2,0.53,0.02,2.0,0.076,14.0,26.0,0.9976,3.24,0.59,10.6,6.0
7552,7.6,0.27,0.49,2.3,0.0969999999999999,6.0,18.0,0.99504,3.27,0.6,10.0,6.0
7553,7.6,0.31,0.45,2.1,0.0819999999999999,5.0,16.0,0.9972,3.36,0.59,9.9,5.0
7554,8.7,0.52,0.32,2.8,0.071,28.0,64.0,0.9956,3.22,0.82,9.4,5.0
7555,6.4,0.6,0.08,2.1,0.078,33.0,64.0,0.99648,3.6,0.59,10.0,6.0
7556,7.0,0.56,0.03,2.6,0.081,14.0,29.0,0.99619,3.52,0.6,9.2,5.0
7557,6.3,0.53,0.03,1.8,0.069,14.0,31.0,0.99774,3.35,0.57,10.5,7.0
7558,8.4,0.58,0.05,1.7,0.0819999999999999,5.0,14.0,0.9955,3.45,0.49,9.7,6.0
7559,8.9,0.67,0.0,2.1,0.068,6.0,15.0,0.99745,3.3,0.62,12.3,7.0
7560,7.9,0.31,0.36,2.5,0.0819999999999999,35.0,141.0,0.9972,3.32,0.64,9.0,6.0
7561,7.3,0.43,0.33,2.2,0.071,12.0,21.0,0.99552,3.28,0.54,9.2,5.0
7562,7.5,0.74,0.05,2.5,0.086,19.0,37.0,0.9961,3.38,0.52,9.8,6.0
7563,7.6,0.69,0.01,1.8,0.0819999999999999,8.0,29.0,0.9994,3.36,0.49,10.5,6.0
7564,6.2,0.59,0.66,2.4,0.114,11.0,52.0,0.99498,3.2,0.61,11.3,6.0
7565,7.0,0.57,0.26,1.8,0.076,16.0,28.0,0.9981,3.3,0.57,9.7,5.0
7566,9.2,0.74,0.15,2.0,0.079,21.0,112.0,0.99458,3.27,0.79,9.7,5.0
7567,7.1,0.56,0.23,2.2,0.0969999999999999,31.0,82.0,0.9968,3.37,0.58,9.2,5.0
7568,7.6,0.42,0.34,2.5,0.077,10.0,29.0,0.9956,3.31,0.57,9.4,5.0
7569,7.0,0.49,0.14,2.4,0.067,10.0,25.0,0.9964,3.4,0.53,9.5,5.0
7570,9.1,0.36,0.32,1.4,0.074,13.0,39.0,0.99786,3.3,0.58,9.6,5.0
7571,10.0,0.28,0.48,2.4,0.091,11.0,42.0,0.9966,3.09,0.63,9.2,5.0
7572,9.2,0.43,0.23,2.2,0.081,5.0,12.0,0.9969,3.43,0.82,9.5,6.0
7573,9.9,0.43,0.26,2.0,0.079,11.0,65.0,0.9988,3.16,0.47,9.5,6.0
7574,7.9,0.58,0.15,2.5,0.0819999999999999,6.0,14.0,0.9976,3.43,0.56,9.1,5.0
7575,8.2,0.655,0.01,2.1,0.075,6.0,14.0,0.9966,3.5,0.6,10.0,6.0
7576,7.4,0.685,0.1,2.3,0.049,6.0,20.0,0.99572,3.2,0.72,9.0,6.0
7577,11.5,0.31,0.49,2.3,0.088,7.0,16.0,0.9983,3.15,0.94,9.9,5.0
7578,9.3,0.44,0.64,2.5,0.0819999999999999,15.0,27.0,0.9988,3.09,0.76,12.0,7.0
7579,9.9,0.38,0.66,2.0,0.076,15.0,21.0,0.9988,3.3,0.58,9.2,5.0
7580,8.3,0.38,0.41,2.5,0.08,9.0,28.0,0.99642,3.33,0.79,9.3,5.0
7581,8.4,0.58,0.49,2.4,0.064,15.0,89.0,0.9988,3.14,0.62,9.3,5.0
7582,7.1,0.46,0.24,2.1,0.092,12.0,28.0,0.99685,3.37,0.53,9.5,5.0
7583,7.7,0.44,0.39,1.8,0.064,24.0,58.0,0.9964,3.22,0.58,9.5,6.0
7584,10.5,0.43,0.4,2.6,0.0819999999999999,16.0,35.0,0.9988,3.16,0.59,10.8,6.0
7585,8.9,0.38,0.26,2.9,0.068,9.0,31.0,0.9968,3.16,0.74,9.6,6.0
7586,7.5,0.66,0.0,1.4,0.071,14.0,45.0,0.9982,3.37,0.56,9.2,6.0
7587,7.6,0.41,0.42,1.6,0.068,6.0,12.0,0.9948,3.32,0.6,11.1,7.0
7588,9.1,0.42,0.23,2.2,0.08,9.0,28.0,0.99642,3.22,0.72,10.9,6.0
7589,7.7,0.49,0.17,1.7,0.078,9.0,31.0,0.99774,3.3,0.58,9.4,5.0
7590,9.4,0.57,0.28,2.2,0.078,10.0,89.0,0.9988,3.33,0.63,9.6,6.0
7591,6.8,0.31,0.27,1.8,0.08,12.0,25.0,0.9994,3.51,0.5,9.4,5.0
7592,7.1,0.48,0.01,2.4,0.077,3.0,10.0,0.99576,3.37,0.55,9.4,6.0
7593,8.2,0.53,0.0,2.6,0.076,26.0,43.0,0.99569,3.16,0.63,11.0,7.0
7594,8.5,0.39,0.46,2.0,0.073,41.0,60.0,0.9978,3.19,0.6,9.1,7.0
7595,8.3,0.5,0.21,1.8,0.0819999999999999,6.0,15.0,0.9962,3.3,0.64,10.8,6.0
7596,8.7,0.41,0.42,2.1,0.074,15.0,31.0,0.99512,3.22,0.59,9.4,5.0
7597,9.0,0.31,0.44,2.2,0.087,11.0,44.0,0.9961,3.21,0.61,9.2,5.0
7598,8.6,0.28,0.49,1.8,0.077,16.0,67.0,0.9994,3.35,0.56,9.4,5.0
7599,6.1,0.5,0.02,2.2,0.079,6.0,14.0,0.9986,3.52,0.53,9.7,5.0
7600,6.5,0.65,0.0,1.8,0.079,9.0,27.0,0.99652,3.47,0.7,10.9,5.0
7601,7.5,0.29,0.48,2.2,0.073,8.0,19.0,0.9983,3.17,0.47,9.7,6.0
7602,7.5,0.49,0.22,2.3,0.071,12.0,29.0,0.9981,3.42,0.61,9.5,5.0
7603,9.5,0.74,0.29,1.8,0.086,9.0,24.0,0.9982,3.4,0.57,9.8,6.0
7604,7.8,0.32,0.37,2.6,0.0819999999999999,12.0,28.0,0.99704,3.21,0.59,9.2,7.0
7605,8.3,0.48,0.29,2.2,0.084,9.0,31.0,0.99745,3.18,0.9,10.9,6.0
7606,8.9,0.645,0.2,2.0,0.071,6.0,20.0,0.9976,3.24,0.58,9.9,6.0
7607,6.9,0.69,0.0,1.9,0.104,23.0,64.0,0.99467,3.38,0.57,9.4,5.0
7608,8.0,0.42,0.32,2.0,0.062,7.0,32.0,0.9965,3.39,0.64,9.5,5.0
7609,10.3,0.37,0.49,2.4,0.08,6.0,25.0,1.0001,3.38,0.49,9.7,6.0
7610,8.3,0.34,0.24,2.0,0.095,8.0,23.0,0.99652,3.2,0.84,9.7,5.0
7611,7.3,0.58,0.02,1.8,0.081,12.0,26.0,0.9969,3.5,0.54,9.8,5.0
7612,10.4,0.67,0.0,2.0,0.091,6.0,16.0,0.9988,3.32,0.62,10.7,5.0
7613,7.8,0.59,0.05,2.0,0.092,7.0,31.0,0.99632,3.39,0.52,9.8,6.0
7614,7.6,0.6,0.0,2.6,0.07,38.0,54.0,0.99628,3.3,0.52,10.6,6.0
7615,7.2,0.43,0.24,1.7,0.078,7.0,19.0,0.99552,3.3,0.49,9.8,6.0
7616,5.2,0.59,0.07,1.7,0.075,18.0,44.0,0.9978,3.44,0.63,11.5,4.0
7617,7.5,0.4,0.3,2.0,0.076,9.0,37.0,0.9972,3.39,0.77,10.4,5.0
7618,7.9,0.38,0.39,1.4,0.066,23.0,94.0,0.9996,3.1,0.58,9.9,6.0
7619,12.1,0.69,0.47,2.8,0.092,6.0,15.0,0.9976,3.14,0.58,10.3,7.0
7620,8.2,0.69,0.06,2.1,0.078,8.0,23.0,0.99458,3.32,0.58,12.6,4.0
7621,11.2,0.4,0.63,2.2,0.064,13.0,29.0,0.9984,3.3,0.87,9.2,5.0
7622,9.8,0.35,0.45,1.8,0.088,6.0,12.0,0.99538,3.39,0.57,9.5,6.0
7623,7.8,0.54,0.02,1.8,0.081,14.0,27.0,0.99556,3.37,0.62,9.7,6.0
7624,10.3,0.41,0.42,3.3,0.052,6.0,27.0,0.99685,3.23,0.54,11.8,6.0
7625,7.7,0.59,0.01,2.5,0.069,19.0,77.5,0.9964,3.45,0.87,9.7,6.0
7626,14.0,0.41,0.42,2.2,0.076,7.0,28.0,0.9968,3.22,0.72,9.9,5.0
7627,10.3,0.36,0.49,2.5,0.071,24.0,58.0,0.99774,3.28,0.78,11.8,7.0
7628,7.2,0.41,0.27,2.2,0.069,6.0,21.0,0.9948,3.36,0.58,9.8,5.0
7629,7.3,0.46,0.13,2.0,0.068,6.0,17.0,0.99702,3.49,0.61,11.3,5.0
7630,9.9,0.39,0.47,2.2,0.0969999999999999,9.0,28.0,0.9972,3.21,0.87,10.9,5.0
7631,7.2,0.61,0.0,1.8,0.078,12.0,47.0,0.9967,3.47,0.55,12.6,7.0
7632,8.3,0.42,0.3,2.2,0.08,9.0,19.0,0.9955,3.36,0.58,11.0,6.0
7633,7.9,0.59,0.09,2.0,0.073,3.0,12.0,0.99438,3.37,0.56,9.9,6.0
7634,7.4,0.28,0.36,2.6,0.076,14.0,39.0,0.9955,3.36,0.53,9.7,5.0
7635,7.9,0.48,0.26,2.4,0.079,32.0,44.0,0.9976,3.59,0.57,10.5,5.0
7636,7.2,0.49,0.08,2.7,0.094,29.0,46.0,0.9956,3.28,0.6,9.5,6.0
7637,6.6,0.57,0.05,1.7,0.08,14.0,20.0,0.99648,3.39,0.65,10.2,6.0
7638,9.9,0.37,0.49,2.1,0.099,18.0,44.0,0.9962,3.31,0.52,9.9,5.0
7639,6.7,0.63,0.02,2.4,0.067,5.0,15.0,0.9963,3.5,0.6,10.6,6.0
7640,8.3,0.38,0.32,2.1,0.084,11.0,62.0,0.9972,3.11,0.74,10.8,5.0
7641,10.3,0.3,0.51,2.1,0.076,32.0,65.0,0.9988,3.37,0.73,9.5,5.0
7642,6.2,0.72,0.07,2.0,0.078,6.0,24.0,0.99596,3.52,0.57,12.3,5.0
7643,7.0,0.935,0.11,2.4,0.07,11.0,50.0,0.996,3.37,0.49,10.0,6.0
7644,7.5,0.61,0.02,1.8,0.073,26.0,65.0,0.99572,3.38,0.6,12.0,7.0
7645,8.9,0.9,0.49,1.9,0.074,21.0,86.0,0.9986,3.21,0.49,10.8,5.0
7646,11.4,0.42,0.53,2.3,0.072,27.0,61.0,0.9991,3.16,0.7,10.4,5.0
7647,8.2,0.42,0.24,2.0,0.078,4.0,11.0,0.9962,3.18,0.59,9.9,5.0
7648,7.8,0.52,0.21,2.0,0.104,3.0,8.0,0.9972,3.36,0.62,10.9,6.0
7649,7.8,0.56,0.01,2.6,0.095,6.0,12.0,0.9967,3.34,0.64,9.5,5.0
7650,8.9,0.44,0.09,2.6,0.077,11.0,24.0,0.99655,3.38,0.5,11.3,7.0
7651,7.8,0.6,0.24,2.3,0.08,15.0,46.0,0.998,3.36,0.52,9.2,4.0
7652,8.6,0.36,0.32,2.2,0.074,17.0,46.0,0.9956,3.42,0.56,10.5,4.0
7653,7.3,0.5,0.3,1.9,0.09,34.0,64.0,0.9984,3.52,0.57,9.6,5.0
7654,6.0,0.62,0.2,2.0,0.079,10.0,62.0,0.9959,3.41,0.62,9.3,8.0
7655,7.2,0.63,0.25,2.3,0.063,9.0,20.0,0.99504,3.24,0.53,10.8,6.0
7656,8.0,0.675,0.22,2.6,0.095,19.0,44.0,0.9967,3.38,0.52,10.0,5.0
7657,8.9,0.36,0.41,1.9,0.074,16.0,72.0,0.9976,3.25,0.61,9.2,3.0
7658,8.2,0.31,0.34,2.2,0.078,12.0,86.0,0.9981,3.28,0.73,9.4,6.0
7659,7.9,0.52,0.2,1.8,0.08,21.0,45.0,0.9968,3.56,0.56,9.7,5.0
7660,7.0,0.66,0.0,2.1,0.091,15.0,91.0,0.9965,3.2,0.75,9.9,6.0
7661,7.1,0.48,0.2,2.2,0.065,10.0,24.0,0.9982,3.14,0.6,11.3,6.0
7662,8.7,0.46,0.39,2.0,0.095,13.0,60.0,0.9964,3.15,0.46,9.2,6.0
7663,7.2,0.58,0.01,2.8,0.067,12.0,19.0,0.9962,3.17,0.59,9.6,5.0
7664,7.9,0.55,0.07,2.0,0.087,6.0,20.0,0.9982,3.39,0.48,12.8,7.0
7665,9.4,0.29,0.32,2.5,0.077,17.0,40.0,0.9976,3.31,0.67,9.0,5.0
7666,9.3,0.53,0.14,2.6,0.077,15.0,27.0,0.9956,3.15,0.9,11.8,6.0
7667,7.1,0.57,0.02,2.0,0.076,7.0,16.0,0.9958,3.51,0.58,9.4,6.0
7668,6.6,0.41,0.0,2.3,0.064,17.0,38.0,0.9985,3.39,0.51,11.7,6.0
7669,10.8,0.67,0.49,2.5,0.08,13.0,32.0,0.99682,3.35,0.55,9.8,5.0
7670,9.1,0.5,0.44,2.3,0.093,5.0,19.0,0.99562,3.14,0.64,10.9,6.0
7671,10.3,0.3,0.34,2.0,0.081,6.0,18.0,0.9981,3.27,0.65,10.9,5.0
7672,7.3,0.53,0.21,1.8,0.087,28.0,119.0,0.99656,3.24,0.62,9.5,5.0
7673,10.2,0.28,0.42,2.6,0.08,27.0,60.0,0.9984,3.29,0.61,10.5,6.0
7674,7.7,0.34,0.33,1.8,0.078,19.0,43.0,0.995,3.26,0.63,10.5,6.0
7675,9.5,0.46,0.34,2.2,0.074,7.0,16.0,0.9974,3.18,0.77,10.5,6.0
7676,11.5,0.46,0.49,2.2,0.048,5.0,21.0,0.9956,3.21,0.77,10.9,6.0
7677,7.3,0.57,0.22,1.8,0.102,14.0,45.0,0.99668,3.25,0.54,9.8,6.0
7678,7.2,0.685,0.0,2.3,0.077,24.0,52.0,0.9955,3.41,0.54,11.3,7.0
7679,7.8,0.5,0.24,2.2,0.07,26.0,77.0,0.99572,3.24,0.51,9.7,5.0
7680,11.5,0.31,0.48,2.1,0.078,7.0,18.0,0.9976,3.19,0.54,9.7,5.0
7681,7.1,0.3,0.0,1.8,0.078,11.0,23.0,0.9959,3.38,0.49,9.6,6.0
7682,6.5,0.37,0.4,1.8,0.065,6.0,18.0,0.9982,3.35,0.79,11.5,6.0
7683,8.2,0.48,0.44,2.1,0.093,3.0,11.0,0.9996,3.38,0.87,10.0,6.0
7684,6.4,0.63,0.05,2.2,0.074,8.0,22.0,0.99408,3.27,0.52,11.3,6.0
7685,7.4,0.64,0.06,1.6,0.0819999999999999,27.0,53.0,0.99418,3.26,0.63,10.0,5.0
7686,5.4,0.69,0.05,1.8,0.079,6.0,15.0,0.9996,3.1,0.59,10.9,5.0
7687,6.7,0.35,0.34,2.0,0.0969999999999999,17.0,38.0,0.9994,3.28,0.58,9.3,6.0
7688,6.6,0.62,0.12,2.3,0.064,11.0,31.0,0.99538,3.36,0.57,10.4,5.0
7689,10.0,0.43,0.44,2.7,0.054,9.0,20.0,0.9972,3.3,0.6,10.0,7.0
7690,7.6,0.27,0.31,2.4,0.079,21.0,58.0,0.9988,3.26,0.56,11.7,4.0
7691,6.7,0.42,0.03,1.9,0.074,7.0,37.0,0.99736,3.6,0.59,10.9,6.0
7692,8.2,0.58,0.24,3.0,0.08,10.0,29.0,0.9984,3.07,0.56,9.4,5.0
7693,9.0,0.43,0.66,2.8,0.067,18.0,46.0,0.9982,3.11,0.4,9.3,5.0
7694,8.7,0.59,0.21,2.2,0.08,6.0,13.0,0.99562,3.37,0.54,11.1,5.0
7695,8.2,0.4,0.28,2.3,0.094,11.0,49.0,0.9994,3.2,0.55,10.3,5.0
7696,7.0,0.36,0.45,2.3,0.0819999999999999,16.0,89.0,0.9968,3.37,0.71,9.4,5.0
7697,7.7,0.56,0.24,2.0,0.092,15.0,40.0,0.99702,3.42,0.56,11.7,6.0
7698,9.2,0.38,0.39,2.8,0.075,6.0,16.0,0.99655,3.14,0.75,11.5,5.0
7699,7.0,0.6,0.3,2.5,0.077,6.0,23.0,0.99627,3.4,0.58,11.8,7.0
7700,8.1,0.42,0.4,2.2,0.0819999999999999,16.0,27.0,0.99672,3.22,0.52,10.1,7.0
7701,7.5,0.59,0.02,2.0,0.076,10.0,23.0,0.9964,3.15,0.46,9.3,5.0
7702,11.6,0.44,0.44,1.9,0.086,6.0,21.0,0.9974,3.26,0.79,11.0,7.0
7703,8.4,0.5,0.39,2.8,0.073,28.0,54.0,0.9973,3.21,0.67,10.3,6.0
7704,7.8,0.725,0.0,2.2,0.077,18.0,34.0,0.9987,3.31,0.52,11.0,6.0
7705,7.8,0.54,0.02,2.0,0.074,9.0,19.0,0.9988,3.24,0.81,9.5,5.0
7706,7.0,0.42,0.26,1.5,0.067,12.0,31.0,0.9972,3.31,0.83,9.4,6.0
7707,9.1,0.65,0.19,2.8,0.0969999999999999,12.0,119.0,0.9963,3.21,0.6,9.5,5.0
7708,7.6,0.6,0.2,2.2,0.0969999999999999,7.0,12.0,0.9968,3.2,0.52,9.5,4.0
7709,7.0,0.59,0.02,1.9,0.066,5.0,18.0,0.998,3.36,0.52,9.5,5.0
7710,9.6,0.57,0.26,2.3,0.074,19.0,42.0,0.9994,3.43,0.47,11.4,7.0
7711,7.1,0.57,0.02,2.8,0.071,14.0,65.0,0.99585,3.4,0.63,9.9,5.0
7712,7.1,0.715,0.0,2.5,0.106,15.0,50.0,0.9968,3.44,0.58,9.7,5.0
7713,7.2,0.58,0.0,1.9,0.066,13.0,26.0,0.9972,3.23,0.82,10.0,5.0
7714,6.9,0.58,0.02,1.9,0.076,10.0,23.0,0.9976,3.37,0.6,9.8,5.0
7715,6.6,0.715,0.17,1.9,0.079,14.0,24.0,0.99774,3.38,0.54,9.9,6.0
7716,10.6,0.39,0.23,2.0,0.092,6.0,24.0,0.99458,3.22,0.58,9.9,5.0
7717,8.3,0.36,0.49,2.1,0.074,3.0,11.0,0.9994,3.39,0.73,9.4,5.0
7718,7.9,0.57,0.0,2.2,0.077,14.0,50.0,0.99546,3.51,0.7,11.1,5.0
7719,11.9,0.41,0.65,2.2,0.076,8.0,17.0,1.0004,3.07,0.68,9.5,5.0
7720,7.1,0.64,0.07,1.8,0.068,6.0,20.0,0.99702,3.29,0.67,9.8,5.0
7721,8.3,0.45,0.66,1.8,0.118,5.0,10.0,0.99458,3.1,0.85,11.0,7.0
7722,8.3,0.33,0.3,2.1,0.066,13.0,31.0,0.9966,3.3,0.6,9.5,5.0
7723,7.8,0.55,0.02,1.8,0.078,25.0,72.0,0.99516,3.38,0.48,9.5,5.0
7724,6.8,0.34,0.32,2.3,0.078,12.0,58.0,0.9984,3.54,0.66,10.9,7.0
7725,8.3,0.47,0.34,2.0,0.071,13.0,31.0,0.99593,3.12,0.44,10.2,7.0
7726,9.1,0.41,0.34,1.9,0.0819999999999999,6.0,12.0,0.99842,3.24,0.64,10.5,7.0
7727,9.0,0.41,0.42,1.9,0.0819999999999999,6.0,15.0,0.9974,3.32,0.6,9.4,7.0
7728,7.4,0.45,0.2,2.1,0.07,6.0,28.0,0.99655,3.36,0.59,9.3,5.0
7729,6.6,0.61,0.04,2.6,0.084,4.0,14.0,0.9988,3.34,0.59,12.0,7.0
7730,9.1,0.31,0.34,2.4,0.07,15.0,65.0,0.9952,3.14,0.58,9.5,6.0
7731,9.9,0.41,0.49,1.8,0.071,16.0,57.0,0.99606,3.22,0.62,9.8,6.0
